id_plant,id_dropping,date_collection,regurg,seed_sp1,seed_n1,seed_sp2,seed_n2,viability,barcoded,bird_sp,bird_sp_short,bc_criteria,mh,indiv_samp_eff,plant_sp,seed_sp3,seed_n3,seed_sp4,seed_n4,total_samp_eff
FR11,MH109,2019-11-05,no,pistacia,1,NA,NA,FLOAT,yes,Sylvia melanocephala,Syl.mel,A,FR,0.168,Olea europaea,NA,NA,NA,NA,2.5245
FR11,MH110,2019-11-05,unknown,pistacia,1,NA,NA,SINK,yes,Sylvia melanocephala,Syl.mel,A,FR,0.168,Olea europaea,NA,NA,NA,NA,2.5245
FR11,MH111,2019-11-05,yes,olea,1,NA,NA,SINK,yes,Turdus philomelos,Tur.phi,A,FR,0.168,Olea europaea,NA,NA,NA,NA,2.5245
FR11,MH112,2019-11-05,no,pistacia,1,NA,NA,SINK,yes,Sylvia atricapilla,Syl.atr,A,FR,0.168,Olea europaea,NA,NA,NA,NA,2.5245
FR11,MH113,2019-11-05,prob,smilax,1,NA,NA,NA,no,NA,NA,NA,FR,0.168,Olea europaea,NA,NA,NA,NA,2.5245
FR12,MH114,2019-11-05,no,pistacia,1,NA,NA,SINK,yes,Sylvia melanocephala,Syl.mel,A,FR,0.168,Phylirea angustifolia,NA,NA,NA,NA,2.5245
FR12,MH115,2019-11-05,no,phillyrea,1,NA,NA,SINK,yes,Sylvia melanocephala,Syl.mel,A,FR,0.168,Phylirea angustifolia,NA,NA,NA,NA,2.5245
FR2,MH116,2019-11-05,no,asparagus,1,rubia,1,SINK,yes,Sylvia melanocephala,Syl.mel,A,FR,0.168,Daphne gnidium,NA,NA,NA,NA,2.5245
FR2,MH117,2019-11-05,unknown,phillyrea,1,NA,NA,SINK,yes,Sylvia atricapilla,Syl.atr,B,FR,0.168,Daphne gnidium,NA,NA,NA,NA,2.5245
FR2,MH118,2019-11-05,no,pistacia,1,NA,NA,SINK,yes,Sylvia atricapilla,Syl.atr,A,FR,0.168,Daphne gnidium,NA,NA,NA,NA,2.5245
FR4,MH119,2019-11-05,yes,pistacia,1,NA,NA,SINK,yes,Erithacus rubecula,Eri.rub,A,FR,0.168,"Olea europaea, Asparagus aphyllus",NA,NA,NA,NA,2.5245
FR4,MH120,2019-11-05,no,pistacia,1,NA,NA,SINK,yes,Sylvia melanocephala,Syl.mel,A,FR,0.168,"Olea europaea, Asparagus aphyllus",NA,NA,NA,NA,2.5245
FR4,MH121,2019-11-05,yes,pistacia,1,NA,NA,FLOAT,yes,Sylvia melanocephala,Syl.mel,A,FR,0.168,"Olea europaea, Asparagus aphyllus",NA,NA,NA,NA,2.5245
FR4,MH122,2019-11-05,prob,asparagus,1,NA,NA,SINK,yes,Sylvia melanocephala,Syl.mel,A,FR,0.168,"Olea europaea, Asparagus aphyllus",NA,NA,NA,NA,2.5245
FR7,MH123,2019-11-05,yes,pistacia,1,NA,NA,FLOAT,yes,Erithacus rubecula,Eri.rub,B,FR,0.168,"Olea europaea, Asparagus aphyllus",NA,NA,NA,NA,2.5245
FR7,MH124,2019-11-05,yes,pistacia,1,NA,NA,FLOAT,yes,Erithacus rubecula,Eri.rub,A,FR,0.168,"Olea europaea, Asparagus aphyllus",NA,NA,NA,NA,2.5245
FR7,MH125,2019-11-05,yes,pistacia,1,NA,NA,FLOAT,yes,Erithacus rubecula,Eri.rub,B,FR,0.168,"Olea europaea, Asparagus aphyllus",NA,NA,NA,NA,2.5245
FR8,MH126,2019-11-05,yes,pistacia,1,NA,NA,FLOAT,yes,Turdus philomelos,Tur.phi,A,FR,0.168,"Myrtus communis, Daphne gnidium, Smilax aspera",NA,NA,NA,NA,2.5245
FR9,MH127,2019-11-05,no,pistacia,1,NA,NA,SINK,yes,Sylvia melanocephala,Syl.mel,A,FR,0.168,Daphne gnidium,NA,NA,NA,NA,2.5245
FR13,MH128,2019-11-06,yes,pistacia,1,NA,NA,FLOAT,yes,Erithacus rubecula,Eri.rub,B,FR,0.168,"Phylirea angustifolia, Asparagus aphyllus",NA,NA,NA,NA,2.5245
FR3,MH129,2019-11-06,prob,pistacia,1,NA,NA,FLOAT,yes,Sylvia melanocephala,Syl.mel,A,FR,0.168,Myrtus communis,NA,NA,NA,NA,2.5245
FR3,MH130,2019-11-06,prob,asparagus,1,NA,NA,SINK,yes,Sylvia melanocephala,Syl.mel,A,FR,0.168,Myrtus communis,NA,NA,NA,NA,2.5245
FR3,MH131,2019-11-06,unknown,pistacia,1,NA,NA,FLOAT,yes,Sylvia atricapilla,Syl.atr,A,FR,0.168,Myrtus communis,NA,NA,NA,NA,2.5245
FR3,MH132,2019-11-06,no,pistacia,1,NA,NA,SINK,yes,Sylvia melanocephala,Syl.mel,A,FR,0.168,Myrtus communis,NA,NA,NA,NA,2.5245
FR3,MH133,2019-11-06,no,pistacia,1,NA,NA,FLOAT,yes,Sylvia melanocephala,Syl.mel,A,FR,0.168,Myrtus communis,NA,NA,NA,NA,2.5245
FR5,MH135,2019-11-06,no,pistacia,1,NA,NA,FLOAT,yes,Sylvia atricapilla,Syl.atr,B,FR,0.168,"Olea europaea, Smilax aspera",NA,NA,NA,NA,2.5245
FR5,MH136,2019-11-06,prob,smilax,1,NA,NA,SINK,yes,Turdus philomelos,Tur.phi,A,FR,0.168,"Olea europaea, Smilax aspera",NA,NA,NA,NA,2.5245
FR5,MH137,2019-11-06,no,rubus,5,unidentified,3,NA,no,NA,NA,NA,FR,0.168,"Olea europaea, Smilax aspera",NA,NA,NA,NA,2.5245
FR5,MH138,2019-11-06,unknown,asparagus,1,NA,NA,NA,no,NA,NA,NA,FR,0.168,"Olea europaea, Smilax aspera",NA,NA,NA,NA,2.5245
FR5,MH139,2019-11-06,prob,smilax,1,NA,NA,NA,no,NA,NA,NA,FR,0.168,"Olea europaea, Smilax aspera",NA,NA,NA,NA,2.5245
FR5,MH140,2019-11-06,prob,smilax,1,NA,NA,NA,no,NA,NA,NA,FR,0.168,"Olea europaea, Smilax aspera",NA,NA,NA,NA,2.5245
FR6,MH141,2019-11-06,prob,smilax,1,NA,NA,SINK,yes,Sylvia atricapilla,Syl.atr,A,FR,0.168,Phylirea angustifolia,NA,NA,NA,NA,2.5245
FR6,MH141,2019-11-06,prob,smilax,1,NA,NA,SINK,yes,Sylvia atricapilla,Syl.atr,A,FR,0.168,Phylirea angustifolia,NA,NA,NA,NA,2.5245
FR6,MH141,2019-11-06,prob,smilax,1,NA,NA,SINK,yes,Sylvia atricapilla,Syl.atr,A,FR,0.168,Phylirea angustifolia,NA,NA,NA,NA,2.5245
FR6,MH141,2019-11-06,prob,smilax,1,NA,NA,SINK,yes,Sylvia atricapilla,Syl.atr,A,FR,0.168,Phylirea angustifolia,NA,NA,NA,NA,2.5245
FR6,MH141,2019-11-06,prob,smilax,1,NA,NA,SINK,yes,Sylvia atricapilla,Syl.atr,A,FR,0.168,Phylirea angustifolia,NA,NA,NA,NA,2.5245
FR6,MH141,2019-11-06,prob,smilax,1,NA,NA,SINK,yes,Sylvia atricapilla,Syl.atr,A,FR,0.168,Phylirea angustifolia,NA,NA,NA,NA,2.5245
FR6,MH142,2019-11-06,unknown,pistacia,1,NA,NA,SINK,yes,Sylvia atricapilla,Syl.atr,A,FR,0.168,Phylirea angustifolia,NA,NA,NA,NA,2.5245
FR6,MH142,2019-11-06,unknown,pistacia,1,NA,NA,SINK,yes,Sylvia atricapilla,Syl.atr,A,FR,0.168,Phylirea angustifolia,NA,NA,NA,NA,2.5245
FR6,MH142,2019-11-06,unknown,pistacia,1,NA,NA,SINK,yes,Sylvia atricapilla,Syl.atr,A,FR,0.168,Phylirea angustifolia,NA,NA,NA,NA,2.5245
FR6,MH143,2019-11-06,yes,pistacia,1,NA,NA,FLOAT,yes,Erithacus rubecula,Eri.rub,A,FR,0.168,Phylirea angustifolia,NA,NA,NA,NA,2.5245
FR6,MH144,2019-11-06,yes,pistacia,1,NA,NA,SINK,yes,Erithacus rubecula,Eri.rub,A,FR,0.168,Phylirea angustifolia,NA,NA,NA,NA,2.5245
FR6,MH146,2019-11-06,prob,smilax,1,NA,NA,NA,no,NA,NA,NA,FR,0.168,Phylirea angustifolia,NA,NA,NA,NA,2.5245
FR6,MH147,2019-11-06,unknown,rubia,1,NA,NA,SINK,yes,Sylvia atricapilla,Syl.atr,A,FR,0.168,Phylirea angustifolia,NA,NA,NA,NA,2.5245
FR1,MH149,2019-11-18,unknown,smilax,1,NA,NA,NA,no,NA,NA,NA,FR,0.168,Olea europaea,NA,NA,NA,NA,2.5245
FR1,MH150,2019-11-18,prob,pistacia,1,NA,NA,FLOAT,yes,Turdus merula,Tur.mer,A,FR,0.168,Olea europaea,NA,NA,NA,NA,2.5245
FR1,MH151,2019-11-18,prob,pistacia,1,NA,NA,SINK,yes,Sylvia melanocephala,Syl.mel,A,FR,0.168,Olea europaea,NA,NA,NA,NA,2.5245
FR11,MH152,2019-11-18,unknown,asparagus,1,NA,NA,NA,no,NA,NA,NA,FR,0.168,Olea europaea,NA,NA,NA,NA,2.5245
FR15,MH153,2019-11-18,yes,pistacia,1,NA,NA,NA,no,NA,NA,NA,FR,0.168,"Olea europaea, Asparagus aphyllus",NA,NA,NA,NA,2.5245
FR15,MH153,2019-11-18,yes,pistacia,1,NA,NA,NA,no,NA,NA,NA,FR,0.168,"Olea europaea, Asparagus aphyllus",NA,NA,NA,NA,2.5245
FR15,MH154,2019-11-18,unknown,pistacia,1,NA,NA,SINK,yes,Erithacus rubecula,Eri.rub,A,FR,0.168,"Olea europaea, Asparagus aphyllus",NA,NA,NA,NA,2.5245
FR15,MH155,2019-11-18,prob,pistacia,1,NA,NA,SINK,yes,Erithacus rubecula,Eri.rub,A,FR,0.168,"Olea europaea, Asparagus aphyllus",NA,NA,NA,NA,2.5245
FR3,MH156,2019-11-18,unknown,asparagus,1,NA,NA,NA,no,NA,NA,NA,FR,0.168,Myrtus communis,NA,NA,NA,NA,2.5245
FR3,MH157,2019-11-18,no,pistacia,1,NA,NA,FLOAT,yes,Sylvia melanocephala,Syl.mel,A,FR,0.168,Myrtus communis,NA,NA,NA,NA,2.5245
FR3,MH158,2019-11-18,no,pistacia,1,NA,NA,SINK,yes,Sylvia melanocephala,Syl.mel,A,FR,0.168,Myrtus communis,NA,NA,NA,NA,2.5245
FR3,MH159,2019-11-18,no,pistacia,1,NA,NA,FLOAT,yes,Sylvia melanocephala,Syl.mel,A,FR,0.168,Myrtus communis,NA,NA,NA,NA,2.5245
FR4,MH160,2019-11-18,unknown,asparagus,1,NA,NA,NA,no,NA,NA,NA,FR,0.168,"Olea europaea, Asparagus aphyllus",NA,NA,NA,NA,2.5245
FR4,MH160,2019-11-18,unknown,asparagus,1,NA,NA,NA,no,NA,NA,NA,FR,0.168,"Olea europaea, Asparagus aphyllus",NA,NA,NA,NA,2.5245
FR4,MH161,2019-11-18,prob,pistacia,1,NA,NA,SINK,yes,Turdus merula,Tur.mer,A,FR,0.168,"Olea europaea, Asparagus aphyllus",NA,NA,NA,NA,2.5245
FR4,MH162,2019-11-18,yes,pistacia,1,NA,NA,FLOAT,yes,Turdus merula,Tur.mer,A,FR,0.168,"Olea europaea, Asparagus aphyllus",NA,NA,NA,NA,2.5245
FR5,MH163,2019-11-18,no,pistacia,1,NA,NA,FLOAT,yes,Sylvia melanocephala,Syl.mel,A,FR,0.168,"Olea europaea, Smilax aspera",NA,NA,NA,NA,2.5245
FR6,MH166,2019-11-18,unknown,pistacia,1,NA,NA,NA,no,NA,NA,NA,FR,0.168,Phylirea angustifolia,NA,NA,NA,NA,2.5245
FR6,MH167,2019-11-18,no,pistacia,1,NA,NA,FLOAT,yes,Sylvia melanocephala,Syl.mel,A,FR,0.168,Phylirea angustifolia,NA,NA,NA,NA,2.5245
FR6,MH168,2019-11-18,no,pistacia,1,NA,NA,FLOAT,yes,Sylvia melanocephala,Syl.mel,A,FR,0.168,Phylirea angustifolia,NA,NA,NA,NA,2.5245
FR6,MH169,2019-11-18,no,pistacia,1,NA,NA,FLOAT,yes,Turdus merula,Tur.mer,A,FR,0.168,Phylirea angustifolia,NA,NA,NA,NA,2.5245
FR7,MH170,2019-11-18,yes,pistacia,1,NA,NA,FLOAT,yes,Erithacus rubecula,Eri.rub,B,FR,0.168,"Olea europaea, Asparagus aphyllus",NA,NA,NA,NA,2.5245
FR7,MH170,2019-11-18,yes,pistacia,1,NA,NA,FLOAT,yes,Erithacus rubecula,Eri.rub,B,FR,0.168,"Olea europaea, Asparagus aphyllus",NA,NA,NA,NA,2.5245
FR7,MH171,2019-11-18,prob,asparagus,1,NA,NA,NA,no,NA,NA,NA,FR,0.168,"Olea europaea, Asparagus aphyllus",NA,NA,NA,NA,2.5245
FR7,MH172,2019-11-18,no,pistacia,1,NA,NA,FLOAT,yes,Sylvia melanocephala,Syl.mel,A,FR,0.168,"Olea europaea, Asparagus aphyllus",NA,NA,NA,NA,2.5245
FR8,MH173,2019-11-18,no,pistacia,4,NA,NA,FLOAT,yes,Turdus merula,Tur.mer,A,FR,0.168,"Myrtus communis, Daphne gnidium, Smilax aspera",NA,NA,NA,NA,2.5245
FR8,MH174,2019-11-18,unknown,pistacia,1,NA,NA,FLOAT,yes,NA,NA,NA,FR,0.168,"Myrtus communis, Daphne gnidium, Smilax aspera",NA,NA,NA,NA,2.5245
FR8,MH175,2019-11-18,yes,pistacia,1,NA,NA,FLOAT,yes,Turdus merula,Tur.mer,A,FR,0.168,"Myrtus communis, Daphne gnidium, Smilax aspera",NA,NA,NA,NA,2.5245
FR1,MH176,2019-12-02,unknown,rubia,1,NA,NA,NA,no,NA,NA,NA,FR,0.168,Olea europaea,NA,NA,NA,NA,2.5245
FR4,MH177,2019-12-02,no,pistacia,1,NA,NA,FLOAT,yes,Sylvia melanocephala,Syl.mel,A,FR,0.168,"Olea europaea, Asparagus aphyllus",NA,NA,NA,NA,2.5245
FR4,MH178,2019-12-02,no,pistacia,1,NA,NA,SINK,yes,Sylvia melanocephala,Syl.mel,A,FR,0.168,"Olea europaea, Asparagus aphyllus",NA,NA,NA,NA,2.5245
FR4,MH179,2019-12-02,no,asparagus,1,NA,NA,NA,no,NA,NA,NA,FR,0.168,"Olea europaea, Asparagus aphyllus",NA,NA,NA,NA,2.5245
FR9,MH180,2019-12-02,no,asparagus,1,NA,NA,NA,no,NA,NA,NA,FR,0.168,Daphne gnidium,NA,NA,NA,NA,2.5245
FR10,MH181,2019-12-02,no,pistacia,1,NA,NA,SINK,yes,Sylvia melanocephala,Syl.mel,A,FR,0.168,Myrtus communis,NA,NA,NA,NA,2.5245
FR10,MH183,2019-12-02,no,pistacia,1,NA,NA,FLOAT,yes,Erithacus rubecula,Eri.rub,A,FR,0.168,Myrtus communis,NA,NA,NA,NA,2.5245
FR11,MH184,2019-12-02,unknown,myrtus,1,NA,NA,NA,no,NA,NA,NA,FR,0.168,Olea europaea,NA,NA,NA,NA,2.5245
FR11,MH185,2019-12-02,unknown,pistacia,1,NA,NA,FLOAT,yes,Erithacus rubecula,Eri.rub,A,FR,0.168,Olea europaea,NA,NA,NA,NA,2.5245
FR3,MH186,2019-12-03,prob,pistacia,1,NA,NA,SINK,yes,Erithacus rubecula,Eri.rub,A,FR,0.168,Myrtus communis,NA,NA,NA,NA,2.5245
FR3,MH187,2019-12-03,no,pistacia,1,NA,NA,FLOAT,yes,Sylvia melanocephala,Syl.mel,A,FR,0.168,Myrtus communis,NA,NA,NA,NA,2.5245
FR5,MH188,2019-12-03,unknown,asparagus,1,NA,NA,NA,no,NA,NA,NA,FR,0.168,"Olea europaea, Smilax aspera",NA,NA,NA,NA,2.5245
FR5,MH189,2019-12-03,unknown,pistacia,1,NA,NA,SINK,yes,Sylvia melanocephala,Syl.mel,B,FR,0.168,"Olea europaea, Smilax aspera",NA,NA,NA,NA,2.5245
FR6,MH190,2019-12-03,unknown,pistacia,1,NA,NA,SINK,yes,Erithacus rubecula,Eri.rub,B,FR,0.168,Phylirea angustifolia,NA,NA,NA,NA,2.5245
FR6,MH191,2019-12-03,no,pistacia,1,NA,NA,FLOAT,yes,Turdus merula,Tur.mer,A,FR,0.168,Phylirea angustifolia,NA,NA,NA,NA,2.5245
FR6,MH192,2019-12-03,no,pistacia,2,NA,NA,FLOAT,yes,Turdus merula,Tur.mer,A,FR,0.168,Phylirea angustifolia,NA,NA,NA,NA,2.5245
FR7,MH194,2019-12-03,no,pistacia,1,NA,NA,FLOAT,yes,Erithacus rubecula,Eri.rub,A,FR,0.168,"Olea europaea, Asparagus aphyllus",NA,NA,NA,NA,2.5245
FR7,MH194,2019-12-03,no,pistacia,1,NA,NA,FLOAT,yes,Erithacus rubecula,Eri.rub,A,FR,0.168,"Olea europaea, Asparagus aphyllus",NA,NA,NA,NA,2.5245
FR7,MH195,2019-12-03,no,pistacia,1,NA,NA,SINK,yes,NA,NA,NA,FR,0.168,"Olea europaea, Asparagus aphyllus",NA,NA,NA,NA,2.5245
FR7,MH196,2019-12-03,unknown,pistacia,1,NA,NA,FLOAT,yes,Erithacus rubecula,Eri.rub,A,FR,0.168,"Olea europaea, Asparagus aphyllus",NA,NA,NA,NA,2.5245
FR12,MH197,2019-12-03,no,pistacia,1,NA,NA,SINK,yes,Sylvia melanocephala,Syl.mel,A,FR,0.168,Phylirea angustifolia,NA,NA,NA,NA,2.5245
FR12,MH198,2019-12-03,no,pistacia,1,NA,NA,FLOAT,yes,Sylvia melanocephala,Syl.mel,A,FR,0.168,Phylirea angustifolia,NA,NA,NA,NA,2.5245
FR12,MH199,2019-12-03,no,pistacia,1,NA,NA,FLOAT,yes,Sylvia melanocephala,Syl.mel,A,FR,0.168,Phylirea angustifolia,NA,NA,NA,NA,2.5245
FR12,MH200,2019-12-03,no,pistacia,1,NA,NA,FLOAT,yes,Sylvia melanocephala,Syl.mel,A,FR,0.168,Phylirea angustifolia,NA,NA,NA,NA,2.5245
FR13,MH201,2019-12-03,yes,pistacia,1,NA,NA,SINK,yes,Erithacus rubecula,Eri.rub,A,FR,0.168,"Phylirea angustifolia, Asparagus aphyllus",NA,NA,NA,NA,2.5245
FR13,MH202,2019-12-03,prob,pistacia,1,NA,NA,FLOAT,yes,Sylvia melanocephala,Syl.mel,A,FR,0.168,"Phylirea angustifolia, Asparagus aphyllus",NA,NA,NA,NA,2.5245
FR14,MH203,2019-12-03,yes,pistacia,1,NA,NA,FLOAT,yes,Erithacus rubecula,Eri.rub,A,FR,0.168,Phylirea angustifolia,NA,NA,NA,NA,2.5245
FR14,MH204,2019-12-03,unknown,pistacia,1,NA,NA,FLOAT,yes,Erithacus rubecula,Eri.rub,A,FR,0.168,Phylirea angustifolia,NA,NA,NA,NA,2.5245
FR14,MH205,2019-12-03,no,pistacia,1,NA,NA,FLOAT,yes,Erithacus rubecula,Eri.rub,A,FR,0.168,Phylirea angustifolia,NA,NA,NA,NA,2.5245
FR6,MH206,2019-12-16,no,pistacia,1,NA,NA,FLOAT,yes,Sylvia melanocephala,Syl.mel,B,FR,0.168,Phylirea angustifolia,NA,NA,NA,NA,2.5245
FR6,MH207,2019-12-16,no,pistacia,1,NA,NA,FLOAT,yes,Sylvia melanocephala,Syl.mel,A,FR,0.168,Phylirea angustifolia,NA,NA,NA,NA,2.5245
FR6,MH208,2019-12-16,no,pistacia,1,NA,NA,SINK,yes,Sylvia melanocephala,Syl.mel,A,FR,0.168,Phylirea angustifolia,NA,NA,NA,NA,2.5245
FR14,MH209,2019-12-16,unknown,asparagus,1,NA,NA,NA,no,NA,NA,NA,FR,0.168,Phylirea angustifolia,NA,NA,NA,NA,2.5245
FR14,MH210,2019-12-16,no,pistacia,1,NA,NA,FLOAT,yes,Sylvia melanocephala,Syl.mel,A,FR,0.168,Phylirea angustifolia,NA,NA,NA,NA,2.5245
FR1,MH211,2019-12-17,unknown,pistacia,1,NA,NA,FLOAT,yes,Sylvia melanocephala,Syl.mel,A,FR,0.168,Olea europaea,NA,NA,NA,NA,2.5245
FR2,MH212,2019-12-17,unknown,asparagus,1,NA,NA,NA,no,NA,NA,NA,FR,0.168,Daphne gnidium,NA,NA,NA,NA,2.5245
FR3,MH213,2019-12-17,unknown,myrtus,5,NA,NA,NA,no,NA,NA,NA,FR,0.168,Myrtus communis,NA,NA,NA,NA,2.5245
FR3,MH214,2019-12-17,no,pistacia,1,NA,NA,FLOAT,yes,Turdus merula,Tur.mer,C,FR,0.168,Myrtus communis,NA,NA,NA,NA,2.5245
FR3,MH215,2019-12-17,no,pistacia,1,NA,NA,SINK,yes,Sylvia melanocephala,Syl.mel,A,FR,0.168,Myrtus communis,NA,NA,NA,NA,2.5245
FR3,MH216,2019-12-17,unknown,pistacia,1,NA,NA,NA,no,NA,NA,NA,FR,0.168,Myrtus communis,NA,NA,NA,NA,2.5245
FR3,MH217,2019-12-17,unknown,pistacia,1,NA,NA,FLOAT,yes,Sylvia melanocephala,Syl.mel,A,FR,0.168,Myrtus communis,NA,NA,NA,NA,2.5245
FR3,MH218,2019-12-17,no,pistacia,1,NA,NA,FLOAT,yes,Sylvia melanocephala,Syl.mel,A,FR,0.168,Myrtus communis,NA,NA,NA,NA,2.5245
FR3,MH219,2019-12-17,unknown,asparagus,1,NA,NA,SINK,yes,Sylvia atricapilla,Syl.atr,A,FR,0.168,Myrtus communis,NA,NA,NA,NA,2.5245
FR4,MH220,2019-12-17,unknown,phillyrea,1,NA,NA,SINK,yes,Turdus merula,Tur.mer,A,FR,0.168,"Olea europaea, Asparagus aphyllus",NA,NA,NA,NA,2.5245
FR4,MH221,2019-12-17,unknown,asparagus,1,NA,NA,NA,no,NA,NA,NA,FR,0.168,"Olea europaea, Asparagus aphyllus",NA,NA,NA,NA,2.5245
FR4,MH222,2019-12-17,yes,pistacia,1,NA,NA,FLOAT,yes,Sylvia melanocephala,Syl.mel,A,FR,0.168,"Olea europaea, Asparagus aphyllus",NA,NA,NA,NA,2.5245
FR5,MH223,2019-12-17,no,pistacia,1,NA,NA,NA,no,NA,NA,NA,FR,0.168,"Olea europaea, Smilax aspera",NA,NA,NA,NA,2.5245
FR5,MH224,2019-12-17,no,asparagus,1,NA,NA,NA,no,NA,NA,NA,FR,0.168,"Olea europaea, Smilax aspera",NA,NA,NA,NA,2.5245
FR7,MH225,2019-12-17,yes,pistacia,1,NA,NA,FLOAT,yes,NA,NA,NA,FR,0.168,"Olea europaea, Asparagus aphyllus",NA,NA,NA,NA,2.5245
FR7,MH226,2019-12-17,yes,pistacia,1,NA,NA,FLOAT,yes,Erithacus rubecula,Eri.rub,A,FR,0.168,"Olea europaea, Asparagus aphyllus",NA,NA,NA,NA,2.5245
FR7,MH227,2019-12-17,unknown,pistacia,1,NA,NA,FLOAT,yes,Sylvia atricapilla,Syl.atr,A,FR,0.168,"Olea europaea, Asparagus aphyllus",NA,NA,NA,NA,2.5245
FR8,MH228,2019-12-17,yes,pistacia,1,NA,NA,FLOAT,yes,Erithacus rubecula,Eri.rub,A,FR,0.168,"Myrtus communis, Daphne gnidium, Smilax aspera",NA,NA,NA,NA,2.5245
FR10,MH229,2019-12-17,prob,myrtus,1,NA,NA,NA,no,NA,NA,NA,FR,0.168,Myrtus communis,NA,NA,NA,NA,2.5245
FR10,MH230,2019-12-17,unknown,myrtus,1,NA,NA,SINK,yes,Turdus merula,Tur.mer,A,FR,0.168,Myrtus communis,NA,NA,NA,NA,2.5245
FR10,MH231,2019-12-17,no,pistacia,1,NA,NA,FLOAT,yes,Sylvia melanocephala,Syl.mel,A,FR,0.168,Myrtus communis,NA,NA,NA,NA,2.5245
FR10,MH232,2019-12-17,prob,pistacia,1,NA,NA,FLOAT,yes,Erithacus rubecula,Eri.rub,A,FR,0.168,Myrtus communis,NA,NA,NA,NA,2.5245
FR11,MH233,2019-12-17,unknown,asparagus,1,NA,NA,SINK,yes,Cyanopica cooki,Cya.coo,B,FR,0.168,Olea europaea,NA,NA,NA,NA,2.5245
FR11,MH234,2019-12-17,no,unidentified,1,NA,NA,NA,no,NA,NA,NA,FR,0.168,Olea europaea,NA,NA,NA,NA,2.5245
FR15,MH236,2019-12-17,yes,pistacia,1,NA,NA,NA,no,NA,NA,NA,FR,0.168,"Olea europaea, Asparagus aphyllus",NA,NA,NA,NA,2.5245
FR15,MH237,2019-12-17,unknown,pistacia,1,NA,NA,FLOAT,yes,Turdus philomelos,Tur.phi,A,FR,0.168,"Olea europaea, Asparagus aphyllus",NA,NA,NA,NA,2.5245
FR3,MH238,2019-12-30,no,pistacia,1,NA,NA,FLOAT,yes,Sylvia melanocephala,Syl.mel,A,FR,0.168,Myrtus communis,NA,NA,NA,NA,2.5245
FR3,MH239,2019-12-30,prob,pistacia,1,NA,NA,SINK,yes,Erithacus rubecula,Eri.rub,B,FR,0.168,Myrtus communis,NA,NA,NA,NA,2.5245
FR15,MH240,2019-12-30,unknown,asparagus,1,NA,NA,SINK,yes,Sylvia melanocephala,Syl.mel,A,FR,0.168,"Olea europaea, Asparagus aphyllus",NA,NA,NA,NA,2.5245
FR15,MH240,2019-12-30,unknown,asparagus,1,NA,NA,SINK,yes,Sylvia melanocephala,Syl.mel,A,FR,0.168,"Olea europaea, Asparagus aphyllus",NA,NA,NA,NA,2.5245
FR15,MH241,2019-12-30,no,asparagus,1,NA,NA,SINK,yes,Sylvia melanocephala,Syl.mel,A,FR,0.168,"Olea europaea, Asparagus aphyllus",NA,NA,NA,NA,2.5245
FR4,MH242,2019-12-30,unknown,asparagus,1,NA,NA,NA,no,NA,NA,NA,FR,0.168,"Olea europaea, Asparagus aphyllus",NA,NA,NA,NA,2.5245
FR4,MH243,2019-12-30,unknown,asparagus,1,NA,NA,NA,no,NA,NA,NA,FR,0.168,"Olea europaea, Asparagus aphyllus",NA,NA,NA,NA,2.5245
FR11,MH244,2019-12-30,yes,pistacia,1,NA,NA,FLOAT,yes,Erithacus rubecula,Eri.rub,B,FR,0.168,Olea europaea,NA,NA,NA,NA,2.5245
FR12,MH245,2019-12-30,no,asparagus,2,NA,NA,SINK,yes,Sylvia melanocephala,Syl.mel,A,FR,0.168,Phylirea angustifolia,NA,NA,NA,NA,2.5245
FR12,MH246,2019-12-30,no,pistacia,1,NA,NA,FLOAT,yes,Sylvia melanocephala,Syl.mel,B,FR,0.168,Phylirea angustifolia,NA,NA,NA,NA,2.5245
FR13,MH247,2019-12-30,no,pistacia,1,NA,NA,FLOAT,yes,Turdus merula,Tur.mer,A,FR,0.168,"Phylirea angustifolia, Asparagus aphyllus",NA,NA,NA,NA,2.5245
FR13,MH248,2019-12-30,unknown,asparagus,1,NA,NA,NA,no,NA,NA,NA,FR,0.168,"Phylirea angustifolia, Asparagus aphyllus",NA,NA,NA,NA,2.5245
FR1,MH249,2019-12-30,no,pistacia,1,NA,NA,FLOAT,yes,Erithacus rubecula,Eri.rub,A,FR,0.168,Olea europaea,NA,NA,NA,NA,2.5245
FR1,MH250,2019-12-30,prob,pistacia,1,NA,NA,SINK,yes,Erithacus rubecula,Eri.rub,A,FR,0.168,Olea europaea,NA,NA,NA,NA,2.5245
FR8,MH251,2019-12-30,no,pistacia,1,NA,NA,FLOAT,yes,Erithacus rubecula,Eri.rub,A,FR,0.168,"Myrtus communis, Daphne gnidium, Smilax aspera",NA,NA,NA,NA,2.5245
FR5,MH252,2019-12-30,unknown,asparagus,1,NA,NA,SINK,yes,Sylvia melanocephala,Syl.mel,A,FR,0.168,"Olea europaea, Smilax aspera",NA,NA,NA,NA,2.5245
FR6,MH253,2019-12-30,prob,pistacia,1,NA,NA,FLOAT,yes,Erithacus rubecula,Eri.rub,B,FR,0.168,Phylirea angustifolia,NA,NA,NA,NA,2.5245
FR4,MH254,2020-01-13,no,pistacia,1,NA,NA,SINK,yes,Sylvia melanocephala,Syl.mel,A,FR,0.168,"Olea europaea, Asparagus aphyllus",NA,NA,NA,NA,2.5245
