site,id_plant,trap_area,id_dropping,date_collection,regurg,seed_sp1,seed_n1,seed_sp2,seed_n2,viability,barcoded,bird_sp,bird_sp_short,bc_criteria
Madronas,379,0.22,PLE2991,2019-11-25,NA,noseed,NA,NA,NA,NA,yes,Erithacus rubecula,Eri.rub,A
Madronas,379,0.22,PLE2992,2019-11-25,NA,noseed,NA,NA,NA,NA,yes,Erithacus rubecula,Eri.rub,A
Madronas,380,0.22,PLE2993,2019-11-25,NA,noseed,NA,NA,NA,NA,yes,Erithacus rubecula,Eri.rub,A
Madronas,380,0.22,PLE2994,2019-11-25,NA,noseed,NA,NA,NA,NA,yes,Erithacus rubecula,Eri.rub,A
Madronas,380,0.22,PLE2995,2019-11-25,NA,noseed,NA,NA,NA,NA,yes,Erithacus rubecula,Eri.rub,A
Madronas,380,0.22,PLE2996,2019-11-25,unknown,pistacia,1,NA,NA,FLOAT,yes,Sylvia melanocephala,Syl.mel,A
Madronas,381,0.22,PLE2997,2019-11-25,NA,noseed,NA,NA,NA,NA,yes,Erithacus rubecula,Eri.rub,A
Madronas,381,0.22,PLE2998,2019-11-25,NA,noseed,NA,NA,NA,NA,yes,Turdus merula,Tur.mer,A
Madronas,342,0.22,PLE2999,2019-12-10,NA,noseed,NA,NA,NA,NA,yes,Cyanopica cooki,Cya.coo,B
Madronas,342,0.22,PLE3000,2019-12-10,prob,pistacia,1,NA,NA,FLOAT,yes,Erithacus rubecula,Eri.rub,A
Madronas,342,0.22,PLE3001,2019-12-10,NA,noseed,NA,NA,NA,NA,yes,Erithacus rubecula,Eri.rub,A
Madronas,343,0.22,PLE3002,2019-12-10,yes,pistacia,1,NA,NA,FLOAT,yes,Erithacus rubecula,Eri.rub,A
Madronas,343,0.22,PLE3003,2019-12-10,prob,pistacia,1,NA,NA,SINK,yes,Erithacus rubecula,Eri.rub,A
Madronas,343,0.22,PLE3004,2019-12-10,NA,noseed,NA,NA,NA,NA,yes,Erithacus rubecula,Eri.rub,A
Madronas,343,0.22,PLE3005,2019-12-10,prob,pistacia,1,NA,NA,FLOAT,yes,Erithacus rubecula,Eri.rub,A
Madronas,344,0.22,PLE3006,2019-12-10,NA,noseed,NA,NA,NA,NA,yes,Erithacus rubecula,Eri.rub,A
Madronas,344,0.22,PLE3007,2019-12-10,unknown,pistacia,1,NA,NA,SINK,yes,Erithacus rubecula,Eri.rub,A
Madronas,344,0.22,PLE3008,2019-12-10,yes,pistacia,1,NA,NA,SINK,yes,Erithacus rubecula,Eri.rub,B
Madronas,345,0.22,PLE3009,2019-12-10,NA,noseed,NA,NA,NA,NA,yes,Erithacus rubecula,Eri.rub,A
Madronas,345,0.22,PLE3010,2019-12-10,no,pistacia,1,NA,NA,FLOAT,yes,Sylvia melanocephala,Syl.mel,B
Madronas,346,0.22,PLE3011,2019-12-10,NA,noseed,NA,NA,NA,NA,yes,Erithacus rubecula,Eri.rub,A
Madronas,346,0.22,PLE3012,2019-12-10,yes,pistacia,1,NA,NA,FLOAT,yes,Erithacus rubecula,Eri.rub,A
Madronas,346,0.22,PLE3014,2019-12-10,NA,noseed,NA,NA,NA,NA,yes,Erithacus rubecula,Eri.rub,A
Madronas,347,0.22,PLE3015,2019-12-10,NA,noseed,NA,NA,NA,NA,yes,Columba palumbus,Col.pal,A
Madronas,347,0.22,PLE3016,2019-12-10,yes,pistacia,1,NA,NA,FLOAT,yes,Erithacus rubecula,Eri.rub,A
Madronas,348,0.22,PLE3017,2019-12-10,NA,noseed,NA,NA,NA,NA,yes,Sylvia melanocephala,Syl.mel,A
Madronas,348,0.22,PLE3018,2019-12-10,NA,noseed,NA,NA,NA,NA,yes,Erithacus rubecula,Eri.rub,B
Madronas,348,0.22,PLE3019,2019-12-10,NA,noseed,NA,NA,NA,NA,yes,Erithacus rubecula,Eri.rub,B
Madronas,348,0.22,PLE3020,2019-12-10,yes,pistacia,1,NA,NA,FLOAT,yes,Erithacus rubecula,Eri.rub,A
Madronas,348,0.22,PLE3021,2019-12-10,NA,noseed,NA,NA,NA,NA,yes,Erithacus rubecula,Eri.rub,A
Madronas,348,0.22,PLE3022,2019-12-10,no,pistacia,1,NA,NA,FLOAT,yes,Sylvia melanocephala,Syl.mel,A
Madronas,348,0.22,PLE3023,2019-12-10,no,pistacia,1,NA,NA,SINK,yes,Sylvia melanocephala,Syl.mel,B
Madronas,349,0.22,PLE3024,2019-12-10,NA,noseed,NA,NA,NA,NA,yes,Sylvia melanocephala,Syl.mel,A
Madronas,350,0.22,PLE3025,2019-12-10,prob,pistacia,1,NA,NA,FLOAT,yes,Erithacus rubecula,Eri.rub,A
Madronas,350,0.22,PLE3026,2019-12-10,no,pistacia,1,NA,NA,FLOAT,yes,Sylvia melanocephala,Syl.mel,A
Madronas,350,0.22,PLE3027,2019-12-10,no,pistacia,1,NA,NA,FLOAT,yes,Sylvia melanocephala,Syl.mel,A
Madronas,350,0.22,PLE3028,2019-12-10,NA,noseed,NA,NA,NA,NA,no,NA,NA,NA
Madronas,350,0.22,PLE3029,2019-12-10,yes,pistacia,1,NA,NA,FLOAT,yes,Erithacus rubecula,Eri.rub,A
Madronas,350,0.22,PLE3030,2019-12-10,NA,noseed,NA,NA,NA,NA,yes,Erithacus rubecula,Eri.rub,A
Madronas,350,0.22,PLE3031,2019-12-10,no,pistacia,1,NA,NA,FLOAT,yes,Erithacus rubecula,Eri.rub,A
Madronas,350,0.22,PLE3032,2019-12-10,NA,noseed,NA,NA,NA,NA,yes,Erithacus rubecula,Eri.rub,A
Madronas,350,0.22,PLE3033,2019-12-10,prob,pistacia,1,NA,NA,FLOAT,yes,Erithacus rubecula,Eri.rub,A
Madronas,350,0.22,PLE3034,2019-12-10,NA,noseed,NA,NA,NA,NA,no,NA,NA,NA
Madronas,350,0.22,PLE3035,2019-12-10,yes,pistacia,1,NA,NA,FLOAT,yes,Erithacus rubecula,Eri.rub,B
Madronas,350,0.22,PLE3035,2019-12-10,yes,pistacia,1,NA,NA,FLOAT,yes,Erithacus rubecula,Eri.rub,B
Madronas,350,0.22,PLE3035,2019-12-10,yes,pistacia,1,NA,NA,FLOAT,yes,Erithacus rubecula,Eri.rub,B
Madronas,350,0.22,PLE3035,2019-12-10,yes,pistacia,1,NA,NA,FLOAT,yes,Erithacus rubecula,Eri.rub,B
Madronas,350,0.22,PLE3035,2019-12-10,yes,pistacia,1,NA,NA,FLOAT,yes,Erithacus rubecula,Eri.rub,B
Madronas,350,0.22,PLE3035,2019-12-10,yes,pistacia,1,NA,NA,FLOAT,yes,Erithacus rubecula,Eri.rub,B
Madronas,351,0.22,PLE3036,2019-12-10,NA,noseed,NA,NA,NA,NA,yes,Erithacus rubecula,Eri.rub,A
Madronas,352,0.22,PLE3037,2019-12-10,yes,pistacia,1,NA,NA,FLOAT,yes,Erithacus rubecula,Eri.rub,A
Madronas,352,0.22,PLE3038,2019-12-10,NA,noseed,NA,NA,NA,NA,yes,Erithacus rubecula,Eri.rub,A
Madronas,352,0.22,PLE3039,2019-12-10,NA,noseed,NA,NA,NA,NA,yes,Erithacus rubecula,Eri.rub,A
Madronas,352,0.22,PLE3040,2019-12-10,NA,noseed,NA,NA,NA,NA,yes,Cyanopica cooki,Cya.coo,B
Madronas,352,0.22,PLE3041,2019-12-10,NA,noseed,NA,NA,NA,NA,yes,Sylvia melanocephala,Syl.mel,A
Madronas,352,0.22,PLE3042,2019-12-10,no,pistacia,1,NA,NA,FLOAT,yes,Sylvia melanocephala,Syl.mel,C
Madronas,352,0.22,PLE3043,2019-12-10,NA,noseed,NA,NA,NA,NA,no,NA,NA,NA
Madronas,353,0.22,PLE3044,2019-12-10,NA,noseed,NA,NA,NA,NA,yes,Erithacus rubecula,Eri.rub,A
Madronas,353,0.22,PLE3045,2019-12-10,unknown,pistacia,1,NA,NA,SINK,yes,Erithacus rubecula,Eri.rub,A
Madronas,354,0.22,PLE3046,2019-12-10,NA,noseed,NA,NA,NA,NA,yes,Erithacus rubecula,Eri.rub,A
Madronas,354,0.22,PLE3047,2019-12-10,NA,noseed,NA,NA,NA,NA,yes,Erithacus rubecula,Eri.rub,A
Madronas,354,0.22,PLE3048,2019-12-10,NA,noseed,NA,NA,NA,NA,yes,Erithacus rubecula,Eri.rub,A
Madronas,354,0.22,PLE3049,2019-12-10,NA,noseed,NA,NA,NA,NA,yes,Erithacus rubecula,Eri.rub,A
Madronas,355,0.22,PLE3050,2019-12-10,NA,noseed,NA,NA,NA,NA,yes,Erithacus rubecula,Eri.rub,A
Madronas,355,0.22,PLE3051,2019-12-10,NA,noseed,NA,NA,NA,NA,yes,Erithacus rubecula,Eri.rub,A
Madronas,355,0.22,PLE3052,2019-12-10,prob,pistacia,1,NA,NA,FLOAT,yes,Erithacus rubecula,Eri.rub,A
Madronas,356,0.22,PLE3053,2019-12-10,unknown,pistacia,1,NA,NA,SINK,yes,Erithacus rubecula,Eri.rub,A
Madronas,356,0.22,PLE3054,2019-12-10,prob,pistacia,1,NA,NA,SINK,yes,Erithacus rubecula,Eri.rub,A
Madronas,356,0.22,PLE3055,2019-12-10,NA,noseed,NA,NA,NA,NA,yes,Erithacus rubecula,Eri.rub,A
Madronas,356,0.22,PLE3056,2019-12-10,yes,pistacia,1,NA,NA,FLOAT,yes,Erithacus rubecula,Eri.rub,A
Madronas,356,0.22,PLE3057,2019-12-10,NA,noseed,NA,NA,NA,NA,yes,Erithacus rubecula,Eri.rub,B
Madronas,357,0.22,PLE3058,2019-12-10,yes,pistacia,1,NA,NA,FLOAT,yes,Erithacus rubecula,Eri.rub,B
Madronas,358,0.22,PLE3059,2019-12-10,NA,noseed,NA,NA,NA,NA,yes,Erithacus rubecula,Eri.rub,A
Madronas,358,0.22,PLE3060,2019-12-10,NA,noseed,NA,NA,NA,NA,yes,Erithacus rubecula,Eri.rub,A
Madronas,358,0.22,PLE3060,2019-12-10,NA,noseed,NA,NA,NA,NA,yes,Erithacus rubecula,Eri.rub,A
Madronas,358,0.22,PLE3060,2019-12-10,NA,noseed,NA,NA,NA,NA,yes,Erithacus rubecula,Eri.rub,A
Madronas,359,0.22,PLE3061,2019-12-10,yes,pistacia,1,NA,NA,FLOAT,yes,Erithacus rubecula,Eri.rub,A
Madronas,359,0.22,PLE3062,2019-12-10,yes,pistacia,1,NA,NA,FLOAT,yes,Erithacus rubecula,Eri.rub,A
Madronas,360,0.22,PLE3063,2019-12-10,NA,noseed,NA,NA,NA,NA,yes,Sylvia melanocephala,Syl.mel,A
Madronas,362,0.22,PLE3064,2019-12-10,NA,noseed,NA,NA,NA,NA,yes,Sylvia melanocephala,Syl.mel,A
Madronas,362,0.22,PLE3065,2019-12-10,prob,pistacia,1,NA,NA,FLOAT,yes,Erithacus rubecula,Eri.rub,A
Madronas,362,0.22,PLE3065,2019-12-10,prob,pistacia,1,NA,NA,FLOAT,yes,Erithacus rubecula,Eri.rub,A
Madronas,363,0.22,PLE3066,2019-12-10,NA,noseed,NA,NA,NA,NA,yes,Sylvia melanocephala,Syl.mel,A
Madronas,364,0.22,PLE3067,2019-12-10,NA,noseed,NA,NA,NA,NA,yes,Erithacus rubecula,Eri.rub,A
Madronas,364,0.22,PLE3068,2019-12-10,NA,noseed,NA,NA,NA,NA,yes,Erithacus rubecula,Eri.rub,A
Madronas,364,0.22,PLE3069,2019-12-10,unknown,pistacia,1,NA,NA,FLOAT,yes,Sylvia melanocephala,Syl.mel,A
Madronas,364,0.22,PLE3070,2019-12-10,NA,noseed,NA,NA,NA,NA,no,NA,NA,NA
Madronas,365,0.22,PLE3071,2019-12-10,no,pistacia,1,NA,NA,SINK,yes,Sylvia melanocephala,Syl.mel,A
Madronas,365,0.22,PLE3072,2019-12-10,NA,noseed,NA,NA,NA,NA,yes,Erithacus rubecula,Eri.rub,A
Madronas,365,0.22,PLE3073,2019-12-10,NA,noseed,NA,NA,NA,NA,yes,Erithacus rubecula,Eri.rub,A
Madronas,365,0.22,PLE3073,2019-12-10,NA,noseed,NA,NA,NA,NA,yes,Erithacus rubecula,Eri.rub,A
Madronas,365,0.22,PLE3074,2019-12-10,unknown,pistacia,1,NA,NA,SINK,yes,Sylvia melanocephala,Syl.mel,B
Madronas,366,0.22,PLE3075,2019-12-10,NA,noseed,NA,NA,NA,NA,yes,Erithacus rubecula,Eri.rub,B
Madronas,367,0.22,PLE3076,2019-12-10,NA,noseed,NA,NA,NA,NA,yes,Erithacus rubecula,Eri.rub,B
Madronas,367,0.22,PLE3077,2019-12-10,NA,noseed,NA,NA,NA,NA,yes,Erithacus rubecula,Eri.rub,A
Madronas,367,0.22,PLE3078,2019-12-10,prob,myrtus,1,NA,NA,SINK,yes,NA,NA,NA
Madronas,369,0.22,PLE3079,2019-12-10,NA,noseed,NA,NA,NA,NA,yes,Erithacus rubecula,Eri.rub,A
Madronas,369,0.22,PLE3080,2019-12-10,no,pistacia,1,NA,NA,FLOAT,yes,Erithacus rubecula,Eri.rub,A
Madronas,369,0.22,PLE3081,2019-12-10,NA,noseed,NA,NA,NA,NA,yes,Erithacus rubecula,Eri.rub,A
Madronas,369,0.22,PLE3081,2019-12-10,NA,noseed,NA,NA,NA,NA,yes,Erithacus rubecula,Eri.rub,A
Madronas,370,0.22,PLE3082,2019-12-10,NA,noseed,NA,NA,NA,NA,yes,Erithacus rubecula,Eri.rub,A
Madronas,371,0.22,PLE3083,2019-12-10,yes,pistacia,1,NA,NA,SINK,yes,Erithacus rubecula,Eri.rub,A
Madronas,371,0.22,PLE3084,2019-12-10,NA,noseed,NA,NA,NA,NA,yes,Erithacus rubecula,Eri.rub,A
Madronas,372,0.22,PLE3085,2019-12-10,no,pistacia,1,NA,NA,SINK,yes,Sylvia melanocephala,Syl.mel,A
Madronas,372,0.22,PLE3086,2019-12-10,NA,noseed,NA,NA,NA,NA,yes,Erithacus rubecula,Eri.rub,A
Madronas,372,0.22,PLE3087,2019-12-10,NA,noseed,NA,NA,NA,NA,yes,Erithacus rubecula,Eri.rub,A
Madronas,372,0.22,PLE3088,2019-12-10,prob,pistacia,1,NA,NA,FLOAT,yes,Erithacus rubecula,Eri.rub,A
Madronas,373,0.22,PLE3089,2019-12-10,prob,pistacia,1,NA,NA,SINK,yes,Erithacus rubecula,Eri.rub,A
Madronas,375,0.22,PLE3090,2019-12-10,NA,noseed,NA,NA,NA,NA,yes,Erithacus rubecula,Eri.rub,A
Madronas,375,0.22,PLE3091,2019-12-10,NA,noseed,NA,NA,NA,NA,yes,Chloris chloris,Chl.chl,A
Madronas,376,0.22,PLE3092,2019-12-10,NA,noseed,NA,NA,NA,NA,yes,Erithacus rubecula,Eri.rub,A
Madronas,378,0.22,PLE3093,2019-12-10,prob,pistacia,1,NA,NA,SINK,yes,Erithacus rubecula,Eri.rub,A
Madronas,378,0.22,PLE3094,2019-12-10,NA,noseed,NA,NA,NA,NA,yes,Erithacus rubecula,Eri.rub,A
Madronas,378,0.22,PLE3095,2019-12-10,NA,noseed,NA,NA,NA,NA,yes,Erithacus rubecula,Eri.rub,A
Madronas,379,0.22,PLE3096,2019-12-10,NA,noseed,NA,NA,NA,NA,yes,Erithacus rubecula,Eri.rub,A
Madronas,379,0.22,PLE3096,2019-12-10,NA,noseed,NA,NA,NA,NA,yes,Erithacus rubecula,Eri.rub,A
Madronas,379,0.22,PLE3097,2019-12-10,NA,noseed,NA,NA,NA,NA,yes,Erithacus rubecula,Eri.rub,A
Madronas,379,0.22,PLE3097,2019-12-10,NA,noseed,NA,NA,NA,NA,yes,Erithacus rubecula,Eri.rub,A
Madronas,379,0.22,PLE3097,2019-12-10,NA,noseed,NA,NA,NA,NA,yes,Erithacus rubecula,Eri.rub,A
Madronas,379,0.22,PLE3097,2019-12-10,NA,noseed,NA,NA,NA,NA,yes,Erithacus rubecula,Eri.rub,A
Madronas,380,0.22,PLE3098,2019-12-10,NA,noseed,NA,NA,NA,NA,yes,Chloris chloris,Chl.chl,A
Madronas,380,0.22,PLE3099,2019-12-10,yes,pistacia,1,NA,NA,FLOAT,yes,Erithacus rubecula,Eri.rub,B
Madronas,380,0.22,PLE3100,2019-12-10,NA,noseed,NA,NA,NA,NA,yes,Chloris chloris,Chl.chl,A
Madronas,381,0.22,PLE3101,2019-12-10,NA,noseed,NA,NA,NA,NA,yes,Chloris chloris,Chl.chl,A
Madronas,381,0.22,PLE3102,2019-12-10,NA,noseed,NA,NA,NA,NA,yes,Chloris chloris,Chl.chl,A
Madronas,381,0.22,PLE3103,2019-12-10,NA,noseed,NA,NA,NA,NA,yes,Erithacus rubecula,Eri.rub,A
Madronas,342,0.22,PLE3104,2019-12-23,NA,noseed,NA,NA,NA,NA,yes,Erithacus rubecula,Eri.rub,B
Madronas,346,0.22,PLE3105,2019-12-23,unknown,pistacia,1,NA,NA,SINK,yes,Erithacus rubecula,Eri.rub,B
Madronas,346,0.22,PLE3106,2019-12-23,NA,noseed,NA,NA,NA,NA,yes,Erithacus rubecula,Eri.rub,B
Madronas,347,0.22,PLE3107,2019-12-23,NA,noseed,NA,NA,NA,NA,yes,Columba palumbus,Col.pal,C
Madronas,348,0.22,PLE3108,2019-12-23,unknown,pistacia,1,NA,NA,FLOAT,yes,Sylvia melanocephala,Syl.mel,A
Madronas,348,0.22,PLE3109,2019-12-23,NA,noseed,NA,NA,NA,NA,yes,Sylvia melanocephala,Syl.mel,A
Madronas,348,0.22,PLE3110,2019-12-23,NA,noseed,NA,NA,NA,NA,yes,Sylvia melanocephala,Syl.mel,A
Madronas,348,0.22,PLE3111,2019-12-23,NA,noseed,NA,NA,NA,NA,yes,Erithacus rubecula,Eri.rub,B
Madronas,350,0.22,PLE3112,2019-12-23,NA,noseed,NA,NA,NA,NA,yes,Erithacus rubecula,Eri.rub,A
Madronas,350,0.22,PLE3112,2019-12-23,NA,noseed,NA,NA,NA,NA,yes,Erithacus rubecula,Eri.rub,A
Madronas,350,0.22,PLE3112,2019-12-23,NA,noseed,NA,NA,NA,NA,yes,Erithacus rubecula,Eri.rub,A
Madronas,350,0.22,PLE3113,2019-12-23,unknown,pistacia,1,NA,NA,FLOAT,yes,Sylvia melanocephala,Syl.mel,A
Madronas,352,0.22,PLE3115,2019-12-23,unknown,myrtus,1,NA,NA,SINK,yes,Erithacus rubecula,Eri.rub,A
Madronas,352,0.22,PLE3116,2019-12-23,NA,noseed,NA,NA,NA,NA,yes,Erithacus rubecula,Eri.rub,A
Madronas,352,0.22,PLE3117,2019-12-23,NA,noseed,NA,NA,NA,NA,yes,Erithacus rubecula,Eri.rub,A
Madronas,352,0.22,PLE3118,2019-12-23,NA,noseed,NA,NA,NA,NA,yes,Erithacus rubecula,Eri.rub,A
Madronas,357,0.22,PLE3119,2019-12-23,unknown,pistacia,1,NA,NA,FLOAT,yes,Erithacus rubecula,Eri.rub,A
Madronas,360,0.22,PLE3120,2019-12-23,NA,noseed,NA,NA,NA,NA,yes,NA,NA,NA
Madronas,361,0.22,PLE3121,2019-12-23,NA,noseed,NA,NA,NA,NA,yes,Erithacus rubecula,Eri.rub,A
Madronas,361,0.22,PLE3122,2019-12-23,NA,noseed,NA,NA,NA,NA,yes,Erithacus rubecula,Eri.rub,A
Madronas,363,0.22,PLE3123,2019-12-23,NA,noseed,NA,NA,NA,NA,yes,NA,NA,NA
Madronas,363,0.22,PLE3124,2019-12-23,NA,noseed,NA,NA,NA,NA,yes,NA,NA,NA
Madronas,364,0.22,PLE3125,2019-12-23,unknown,pistacia,1,NA,NA,FLOAT,yes,Erithacus rubecula,Eri.rub,A
Madronas,364,0.22,PLE3126,2019-12-23,unknown,pistacia,1,NA,NA,FLOAT,yes,Turdus merula,Tur.mer,A
Madronas,364,0.22,PLE3127,2019-12-23,NA,noseed,NA,NA,NA,NA,yes,Erithacus rubecula,Eri.rub,A
Madronas,364,0.22,PLE3128,2019-12-23,unknown,myrtus,1,NA,NA,SINK,yes,Turdus merula,Tur.mer,A
Madronas,365,0.22,PLE3129,2019-12-23,NA,noseed,NA,NA,NA,NA,yes,Cyanopica cooki,Cya.coo,B
Madronas,365,0.22,PLE3130,2019-12-23,NA,noseed,NA,NA,NA,NA,no,NA,NA,NA
Madronas,367,0.22,PLE3131,2019-12-23,NA,noseed,NA,NA,NA,NA,yes,Chloris chloris,Chl.chl,A
Madronas,370,0.22,PLE3132,2019-12-23,NA,noseed,NA,NA,NA,NA,yes,Sylvia melanocephala,Syl.mel,A
Madronas,370,0.22,PLE3133,2019-12-23,unknown,pistacia,1,NA,NA,FLOAT,yes,Sylvia melanocephala,Syl.mel,A
Madronas,375,0.22,PLE3134,2019-12-23,NA,noseed,NA,NA,NA,NA,yes,NA,NA,NA
Madronas,376,0.22,PLE3135,2019-12-23,unknown,pistacia,1,NA,NA,FLOAT,yes,Erithacus rubecula,Eri.rub,A
Madronas,376,0.22,PLE3136,2019-12-23,NA,noseed,NA,NA,NA,NA,yes,NA,NA,NA
Madronas,376,0.22,PLE3137,2019-12-23,NA,noseed,NA,NA,NA,NA,yes,Sylvia melanocephala,Syl.mel,A
Madronas,376,0.22,PLE3138,2019-12-23,no,pistacia,1,NA,NA,SINK,yes,Erithacus rubecula,Eri.rub,A
Madronas,378,0.22,PLE3139,2019-12-23,unknown,pistacia,1,NA,NA,SINK,yes,Erithacus rubecula,Eri.rub,A
Madronas,378,0.22,PLE3140,2019-12-23,NA,noseed,NA,NA,NA,NA,yes,Chloris chloris,Chl.chl,A
Madronas,379,0.22,PLE3141,2019-12-23,no,pistacia,1,NA,NA,SINK,yes,Sylvia melanocephala,Syl.mel,A
Madronas,379,0.22,PLE3142,2019-12-23,unknown,pistacia,1,NA,NA,FLOAT,yes,Erithacus rubecula,Eri.rub,low_bp_similarity
Madronas,379,0.22,PLE3143,2019-12-23,NA,noseed,NA,NA,NA,NA,yes,Erithacus rubecula,Eri.rub,A
Madronas,380,0.22,PLE3144,2019-12-23,NA,noseed,NA,NA,NA,NA,yes,Erithacus rubecula,Eri.rub,A
Madronas,380,0.22,PLE3145,2019-12-23,unknown,pistacia,1,NA,NA,FLOAT,yes,Erithacus rubecula,Eri.rub,B
Madronas,380,0.22,PLE3146,2019-12-23,unknown,asparagus,1,NA,NA,SINK,yes,Sylvia melanocephala,Syl.mel,A
Madronas,380,0.22,PLE3147,2019-12-23,no,asparagus,1,NA,NA,SINK,yes,Sylvia melanocephala,Syl.mel,A
Madronas,380,0.22,PLE3148,2019-12-23,NA,noseed,NA,NA,NA,NA,yes,Erithacus rubecula,Eri.rub,A
Madronas,381,0.22,PLE3149,2019-12-23,no,pistacia,1,NA,NA,FLOAT,yes,Sylvia melanocephala,Syl.mel,A
Madronas,381,0.22,PLE3150,2019-12-23,NA,noseed,NA,NA,NA,NA,yes,Saxicola rubicola,Sax.rub,B
Madronas,341,0.22,PLE3151,2020-01-14,no,pistacia,1,NA,NA,FLOAT,yes,Sylvia melanocephala,Syl.mel,A
Madronas,342,0.22,PLE3152,2020-01-14,yes,pistacia,1,NA,NA,FLOAT,yes,Erithacus rubecula,Eri.rub,A
Madronas,342,0.22,PLE3153,2020-01-14,NA,noseed,NA,NA,NA,NA,yes,Cyanopica cooki,Cya.coo,B
Madronas,343,0.22,PLE3154,2020-01-14,NA,noseed,NA,NA,NA,NA,yes,Erithacus rubecula,Eri.rub,A
Madronas,344,0.22,PLE3155,2020-01-14,NA,noseed,NA,NA,NA,NA,yes,NA,NA,NA
Madronas,346,0.22,PLE3156,2020-01-14,NA,noseed,NA,NA,NA,NA,yes,Erithacus rubecula,Eri.rub,A
Madronas,346,0.22,PLE3157,2020-01-14,yes,pistacia,1,NA,NA,FLOAT,yes,Erithacus rubecula,Eri.rub,A
Madronas,347,0.22,PLE3158,2020-01-14,yes,pistacia,1,NA,NA,FLOAT,yes,Sylvia melanocephala,Syl.mel,B
Madronas,347,0.22,PLE3159,2020-01-14,NA,noseed,NA,NA,NA,NA,yes,Fringilla coelebs,Fri.coe,A
Madronas,347,0.22,PLE3160,2020-01-14,NA,noseed,NA,NA,NA,NA,yes,Chloris chloris,Chl.chl,A
Madronas,348,0.22,PLE3161,2020-01-14,no,pistacia,1,NA,NA,SINK,yes,Sylvia melanocephala,Syl.mel,A
Madronas,349,0.22,PLE3162,2020-01-14,NA,noseed,NA,NA,NA,NA,yes,Erithacus rubecula,Eri.rub,A
Madronas,350,0.22,PLE3163,2020-01-14,NA,noseed,NA,NA,NA,NA,yes,Erithacus rubecula,Eri.rub,B
Madronas,350,0.22,PLE3164,2020-01-14,NA,noseed,NA,NA,NA,NA,yes,Sylvia melanocephala,Syl.mel,A
Madronas,350,0.22,PLE3165,2020-01-14,NA,noseed,NA,NA,NA,NA,yes,Erithacus rubecula,Eri.rub,A
Madronas,350,0.22,PLE3166,2020-01-14,NA,noseed,NA,NA,NA,NA,yes,Erithacus rubecula,Eri.rub,A
Madronas,352,0.22,PLE3167,2020-01-14,NA,noseed,NA,NA,NA,NA,yes,Erithacus rubecula,Eri.rub,A
Madronas,352,0.22,PLE3168,2020-01-14,NA,noseed,NA,NA,NA,NA,yes,Erithacus rubecula,Eri.rub,A
Madronas,352,0.22,PLE3169,2020-01-14,NA,noseed,NA,NA,NA,NA,yes,Cyanopica cooki,Cya.coo,B
Madronas,352,0.22,PLE3170,2020-01-14,prob,pistacia,1,NA,NA,FLOAT,yes,Erithacus rubecula,Eri.rub,A
Madronas,352,0.22,PLE3171,2020-01-14,NA,noseed,NA,NA,NA,NA,yes,Erithacus rubecula,Eri.rub,A
Madronas,354,0.22,PLE3172,2020-01-14,NA,noseed,NA,NA,NA,NA,yes,Erithacus rubecula,Eri.rub,A
Madronas,354,0.22,PLE3173,2020-01-14,NA,noseed,NA,NA,NA,NA,yes,Erithacus rubecula,Eri.rub,A
Madronas,355,0.22,PLE3174,2020-01-14,yes,pistacia,1,NA,NA,FLOAT,yes,Erithacus rubecula,Eri.rub,A
Madronas,356,0.22,PLE3175,2020-01-14,NA,noseed,NA,NA,NA,NA,yes,Erithacus rubecula,Eri.rub,A
Madronas,357,0.22,PLE3176,2020-01-14,NA,noseed,NA,NA,NA,NA,yes,Erithacus rubecula,Eri.rub,A
Madronas,357,0.22,PLE3177,2020-01-14,NA,noseed,NA,NA,NA,NA,yes,Erithacus rubecula,Eri.rub,A
Madronas,360,0.22,PLE3178,2020-01-14,NA,noseed,NA,NA,NA,NA,yes,Sylvia melanocephala,Syl.mel,A
